Incr QALY,Incr Cost
0.056755907,78.51219101
0.028995151,20.72784389
0.04205042,114.3619869
0.059429979,143.1062433
0.065559835,104.2223247
0.045880397,73.97063634
0.061311354,100.3190667
0.081901396,171.880248
0.046214877,168.4484225
0.045481599,112.5595485
0.021169121,-51.37183639
0.056130723,123.8087086
0.079825056,214.8316725
0.060474797,111.5747672
0.048033339,178.3413706
0.040672384,107.5287854
0.033214673,61.17096541
0.049884329,124.1157425
0.042695394,158.2583805
0.067396854,122.1013621
0.047860483,88.41890539
0.008164398,6.113523053
0.059893516,108.3283187
0.058302053,90.74506351
0.070385174,150.2487089
0.05385348,85.91023107
0.084859221,75.62087778
0.051889173,40.48105341
0.08532567,172.5256559
0.024973086,62.28163761
0.038969735,100.2471038
0.057865165,29.36164615
0.057277705,172.2447942
0.042536327,135.4766334
0.062298264,147.9015753
0.053004715,77.52900791
0.03561533,117.622493
0.037294126,90.92631099
0.051952877,111.6896182
0.057972534,94.88461248
0.039868169,50.2309186
0.039013634,57.86153318
0.043059104,31.49914448
0.018987635,4.55956582
0.028667266,47.75208971
0.054842292,62.56089448
0.054684883,102.8394929
0.041475856,148.117268
0.053683213,96.41838586
0.052470903,75.91042381
0.054640047,105.0614968
0.052279468,59.47854789
0.049259932,91.24698542
0.064976402,110.5976293
0.04656228,62.15348312
0.045091563,97.95146488
0.04063453,70.18026556
0.02598038,57.73495228
0.035142882,2.432417963
0.047483656,59.93642099
0.031800039,77.83631697
0.061703903,154.4310078
0.067040883,147.6505424
0.053787025,159.5151059
0.072354381,117.7797963
0.042669612,95.21462452
0.015470477,162.0397306
0.030885856,15.62800334
0.023172455,10.96589938
0.057001611,39.43382206
0.046551563,59.16724755
0.068942551,95.22128107
0.051445283,51.64922884
0.042226877,31.71381718
0.063884471,126.887732
0.059014908,128.1095079
0.026605234,30.29043639
0.019054436,74.85732813
0.015377184,93.40023867
0.065942855,214.2811061
0.047270641,77.82146366
0.061601439,115.0567301
0.041956316,136.6211934
0.055353185,47.98344203
0.079733265,64.58697846
0.049240805,44.17497731
0.030217599,159.668584
0.029531996,40.26229471
0.028112277,113.4113205
0.042279813,98.83355024
0.038193872,69.63450888
0.059268017,139.1009648
0.033252107,34.55473978
0.023690286,8.399034728
0.045682488,4.267343106
0.043143965,46.02015001
0.056368265,53.46145309
0.036122634,150.1405101
0.063403877,87.62072925
0.042712107,84.69325631
0.027731457,38.00410346
0.041421091,36.96613036
0.05220289,83.95670455
0.066466673,114.2678988
0.041471508,42.0643411
0.02141313,127.8710219
0.078090058,105.3373735
0.048714857,82.45504738
0.045362034,181.8387682
0.069856987,137.8765304
0.05149102,120.5267423
0.04514298,139.7031132
0.052367233,104.9407834
0.055115389,134.3405046
0.034666289,-9.518589545
0.064997736,153.9811247
0.043822998,112.839446
0.035702137,109.192542
0.029695369,115.4901842
0.024850422,72.41998106
0.048117769,98.01198539
0.065976915,77.45651061
0.022075386,42.73459489
0.022647907,126.3615575
0.01596727,113.9492591
0.046975745,113.7802128
0.045537121,106.497134
0.052436806,136.1376225
0.075086452,193.1197908
0.073928721,122.5009513
0.053615156,192.2856183
0.030607586,93.90027745
0.063621567,103.4043441
0.044997592,116.2401749
0.058714446,122.371378
0.030722719,72.18924975
0.0233304,107.829104
0.049046447,138.1602848
0.062479715,135.8643972
0.058023589,29.97783912
0.055346015,140.6834053
0.044761148,63.57761501
0.046767935,18.2073655
0.036557318,66.63865723
0.02670043,37.03348183
0.035007553,185.9583397
0.052203396,84.6333161
0.050294586,102.9354069
0.047283218,69.9766452
0.075437306,150.5530399
0.034552623,100.1900278
0.062582125,94.2345496
0.030210829,112.3507455
0.056419808,89.55667108
0.049441386,120.6938708
0.039946269,15.97707376
0.040858918,49.12822417
0.063410043,166.3909442
0.055490027,199.0037106
0.055940101,76.64912583
0.016676363,47.94088698
0.037113989,61.72923147
0.041214465,21.42413543
0.040688565,63.6955456
0.055335836,31.52580693
0.049218936,90.08804855
0.047559772,104.4887885
0.023728613,27.44223895
0.036081639,46.90175648
0.051470319,72.14959322
0.043805304,89.51310995
0.042588758,69.46533588
0.050807213,54.238058
0.061409168,156.2557332
0.061695623,134.5445456
0.045485391,33.24185012
0.048061772,94.80263431
0.059053113,94.33085382
0.04296457,92.52499307
0.030203803,103.8192278
0.086712119,117.873507
0.041397881,177.8695887
0.045626734,106.0442309
0.055758495,53.6639434
0.023917161,5.787082991
0.074160927,134.4374521
0.043281738,67.39382145
0.043815339,78.14286467
0.026242308,94.15183714
0.056350437,139.9863107
0.043053724,136.2108925
0.065798106,123.353718
0.046096204,55.4084154
0.055952476,46.89998879
0.030066473,89.23181831
0.056264853,134.9374897
0.058393438,116.180473
0.051370807,65.80318413
0.057286178,59.32039078
0.036635991,62.32574347
0.027383385,70.46216674
0.050773674,61.46017825
0.022930004,37.43369311
0.085854598,162.8219509
0.06287848,106.0301664
0.038818122,65.52555838
0.058369495,112.5943909
0.059996255,43.78355666
0.040255504,55.98937215
0.048892349,62.75357144
0.051762883,69.7790514
0.065383288,115.3895503
0.051853451,81.22085483
0.029820648,69.03919632
0.04431685,28.34825575
0.048242886,110.7671593
0.045915026,86.16215867
0.042927356,130.660334
0.047120069,131.7443775
0.058496698,105.914304
0.038084661,126.8002897
0.062856683,60.12865856
0.056359131,40.916231
0.036728121,99.36716784
0.056074233,122.0057345
0.058808244,89.61529655
0.04913096,90.82279288
0.047043932,67.21124992
0.034614165,70.65684696
0.068336398,217.7511487
0.053087263,67.04501086
0.049657392,34.25576588
0.041847656,67.34836949
0.031736042,71.7141121
0.054231057,191.8995271
0.036016809,44.08912384
0.060174232,91.6453588
0.03018599,35.39786436
0.063160533,123.2728014
0.067351337,87.0840988
0.02975839,215.8480657
0.041915117,49.5793527
0.042489113,116.2275662
0.082849359,132.6937953
0.067114198,106.9513232
0.047380783,124.5859429
0.034326349,118.5041809
0.067208285,78.40224938
0.0569931,66.38083124
0.068893381,106.9267342
0.06722701,75.05583054
0.028397454,106.3183841
0.069983923,190.5243282
0.048748878,112.7421696
0.036120133,30.76110249
0.037242432,127.8515077
0.01815776,84.45275372
0.064549332,93.01308937
0.025119427,115.3769295
0.022831656,33.23317679
0.041219685,90.10401772
0.064567741,147.0815062
0.033541194,70.00315215
0.031171929,-2.721146577
0.056655542,95.12596245
0.045934734,51.63819502
0.058515659,141.2521386
0.036846825,88.05295943
0.068872141,81.56722463
0.072890424,111.775702
0.039917349,112.2578501
0.020099443,54.27283971
0.032200258,8.912927898
0.044411985,81.21620438
0.058263949,109.6531904
0.044674049,115.7597469
0.055167587,45.17385454
0.045191784,82.64321844
0.051063768,36.04910357
0.047789297,32.05359481
0.038230083,69.80296384
0.0319576,18.9341823
0.033749214,103.6458291
0.041317158,65.06149012
0.049501363,88.43375976
0.048025996,82.11005292
0.037733796,45.46881571
0.041445305,82.3711123
0.031424595,116.5635357
0.029962932,46.44457484
0.059824059,127.7661459
0.067687797,99.20677394
0.046651983,140.7747869
0.039888952,158.2806066
0.042520176,-17.70682979
0.039778599,71.86751708
0.049859591,104.8840896
0.061704546,59.38038426
0.05153117,110.0748371
0.032387567,78.67111548
0.039803746,172.1076739
0.047254735,82.67222059
0.017989763,14.15036696
0.030435719,48.19372577
0.072203683,115.765117
0.04396584,47.00734031
0.038538963,58.07439075
0.032778861,142.2073899
0.050294111,158.3145796
0.043602006,82.22140194
0.02888697,58.88215671
0.050438052,75.10286814
0.052631075,103.2688743
0.056743413,80.69393136
0.045492179,57.53499015
0.065401039,101.916586
0.063761202,69.09176927
0.056640875,56.41119458
0.034200606,30.87886794
0.046970045,92.79014059
0.081169115,168.0649186
0.04614944,99.974471
0.035117217,83.34286221
0.044319619,73.51997185
0.054924523,69.34597753
0.043498558,31.73581752
0.048866139,66.45171403
0.051169369,38.5819087
0.046478142,99.46879926
0.045725115,71.24984012
0.040679649,52.0770381
0.022873673,-30.24558038
0.058311453,-0.923500655
0.027548112,39.36262851
0.026209212,32.86272247
0.07789567,159.7374879
0.048551273,114.2227848
0.032347168,115.7188813
0.056898938,80.56071351
0.010021181,40.71890353
0.02614552,43.83910001
0.038383012,118.6135245
0.079511903,98.30332054
0.041878754,155.9271039
0.028590769,48.93319145
0.042962831,25.12631205
0.061776196,120.2829809
0.036824155,87.41338254
0.065527509,113.0900002
0.029354378,69.39047052
0.059521589,95.40881235
0.059257632,97.50423315
0.019169916,84.55369899
0.042834539,59.19924719
0.035773447,132.1339627
0.05480635,116.8222431
0.035342758,93.41889808
0.057130844,106.9136584
0.052211102,12.17211339
0.030935684,93.58165616
0.056077613,167.4180275
0.043595803,55.33054913
0.040517193,85.31545579
0.042548812,6.986465419
0.043006072,73.5070816
0.044921835,90.92461245
0.053537952,57.25548899
0.025862956,69.2374514
0.082778949,76.81416479
0.060032466,177.620572
0.068130707,101.3595216
0.020771525,97.56328653
0.065156053,132.048848
0.03992939,141.3542312
0.019124311,61.71097204
0.074959755,126.1373909
0.072822149,125.258949
0.054116209,132.1435958
0.070648444,95.35962211
0.062615219,172.4713844
0.044431852,71.45099147
0.050782511,115.7190833
0.049177933,139.120449
0.035907425,114.2847613
0.058396134,150.2792566
0.036217435,121.6594338
0.040855246,108.9297064
0.086525914,197.186242
0.074412195,83.90810218
0.037591614,104.0719972
0.056239782,144.8464765
0.02838068,79.29803687
0.041548819,148.0966823
0.035933386,111.9974312
0.036151738,65.74583231
0.074568463,152.8323583
0.051208656,111.8279222
0.066724618,116.7849455
0.046961814,94.06522762
0.049837752,111.3177605
0.042103695,37.19644364
0.039904368,79.33494968
0.044496967,51.65084683
0.033988674,73.45008811
0.035447433,54.35825272
0.043647993,114.6232254
0.047079569,63.28333736
0.045259237,68.20378445
0.036315384,58.35468689
